hs_code,HS_NAME,FIPS,LOCALE,HS_STATE,CBSA,NMCBSA,CSA,NMCSA,sem_5,sem_6,sem_8,sem_9,sem_11,sem_12,sem_14,sem_15,sem_17,sem_18,sem_20,sem_21,sem_23,sem_24,sem_26,sem_27,sem_29,sem_30,sem_32,sem_33
N500300,BURLINGTON HIGH SCHOOL,F55101,31,WI,39540,"Racine-Mount Pleasant, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
N500320,CADOTT HIGH,F55017,42,WI,20740,"Eau Claire, WI",232,"Eau Claire-Menomonie, WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N500330,CAMBRIDGE SENIOR HIGH SCHOOL,F55055,42,WI,48020,"Watertown-Fort Atkinson, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N500340,CAMPBELLSPORT HIGH SCHOOL,F55039,42,WI,22540,"Fond du Lac, WI",N,N,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
N500355,CASHTON HS,F55081,42,WI,43890,"Sparta, WI",317,"La Crosse-Onalaska-Sparta, WI-MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N500365,WESTON HS,F55111,42,WI,12660,"Baraboo, WI",357,"Madison-Janesville-Beloit, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500370,CEDARBURG SENIOR HIGH SCHOOL,F55089,31,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0
N500387,CHETEK-WEYERHAEUSER HIGH SCHL,F55005,32,WI,39960,"Rice Lake, WI",N,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500400,CHIPPEWA FALLS SENIOR HIGH SCHOOL,F55017,22,WI,20740,"Eau Claire, WI",232,"Eau Claire-Menomonie, WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N500402,MCDONELL CENTRAL CATHOLIC HIGH SCHOOL,F55017,NA,WI,20740,"Eau Claire, WI",232,"Eau Claire-Menomonie, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
N500450,COLUMBUS SENIOR HIGH SCHOOL,F55021,32,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N500470,CUBA CITY HIGH SCHOOL,F55043,42,WI,38420,"Platteville, WI",N,N,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N500475,CUDAHY HIGH SCHOOL,F55079,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500480,CUMBERLAND HIGH SCHOOL,F55005,43,WI,39960,"Rice Lake, WI",N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N500500,DE FOREST AREA HIGH SCHOOL,F55025,21,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
N500525,DE PERE HIGH SCHOOL,F55009,22,WI,24580,"Green Bay, WI",267,"Green Bay-Shawano, WI",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
N500560,NORTHLAND PINES HIGH SCHOOL,F55125,43,WI,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N500565,EAST TROY HIGH SCHOOL,F55127,32,WI,48580,"Whitewater-Elkhorn, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N500575,EAU CLAIRE MEMORIAL HIGH SCHOOL,F55035,13,WI,20740,"Eau Claire, WI",232,"Eau Claire-Menomonie, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
N500576,NORTH HIGH SCHOOL,F55035,13,WI,20740,"Eau Claire, WI",232,"Eau Claire-Menomonie, WI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N500578,REGIS HIGH SCHOOL,F55035,13,WI,20740,"Eau Claire, WI",232,"Eau Claire-Menomonie, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500600,ELKHORN AREA HIGH SCHOOL,F55127,32,WI,48580,"Whitewater-Elkhorn, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
N500610,ELLSWORTH HIGH SCHOOL,F55093,42,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
N500630,EVANSVILLE SENIOR HIGH SCHOOL,F55105,32,WI,27500,"Janesville-Beloit, WI",357,"Madison-Janesville-Beloit, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500645,FALL RIVER HIGH,F55021,32,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N500675,ST MARYS SPRINGS ACADEMY,F55039,41,WI,22540,"Fond du Lac, WI",N,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N500685,WINNEBAGO LUTHERAN ACADEMY,F55039,13,WI,22540,"Fond du Lac, WI",N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N500688,LAKESIDE LUTHERAN HIGH SCHOOL,F55055,32,WI,48020,"Watertown-Fort Atkinson, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
N500702,FRANKLIN HIGH SCHOOL,F55079,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N500705,FREDERIC 7 12 SCHOOL,F55095,43,WI,N,Non_CBSA,N,N,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500710,GALE-ETTRICK-TREMPEALEAU HIGH SCHOOL,F55121,42,WI,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
N500723,GERMANTOWN HIGH SCHOOL,F55131,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N500770,GRAFTON SENIOR HIGH SCHOOL,F55089,31,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N500787,BAY PORT HIGH SCHOOL,F55009,22,WI,24580,"Green Bay, WI",267,"Green Bay-Shawano, WI",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N500800,NOTRE DAME DE LA BAIE ACADEMY,F55009,12,WI,24580,"Green Bay, WI",267,"Green Bay-Shawano, WI",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N500813,SOUTHWEST HIGH SCHOOL,F55009,12,WI,24580,"Green Bay, WI",267,"Green Bay-Shawano, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N500820,GREENDALE SENIOR HIGH SCHOOL,F55079,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500825,GREEN LAKE HIGH SCHOOL,F55047,42,WI,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N500838,WHITNALL HIGH SCHOOL,F55079,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
N500850,HARTFORD UNION HIGH SCHOOL,F55131,31,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N500853,ARROWHEAD HIGH SCHOOL,F55133,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,1,0,9,0,3,0,0,0,2,0,3,0,1,0,1,0,2,0
N500895,HOLCOMBE HIGH,F55017,42,WI,20740,"Eau Claire, WI",232,"Eau Claire-Menomonie, WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500905,HOLMEN HIGH SCHOOL,F55063,23,WI,29100,"La Crosse-Onalaska, WI-MN",317,"La Crosse-Onalaska-Sparta, WI-MN",0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
N500910,HORICON HIGH SCHOOL,F55027,42,WI,13180,"Beaver Dam, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500920,HUDSON SENIOR HIGH SCHOOL,F55109,31,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",4,0,3,0,7,0,4,0,3,0,3,0,1,0,3,0,3,0,2,0
N500935,INDEPENDENCE HIGH SCHOOL,F55121,43,WI,N,Non_CBSA,N,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500951,KETTLE MORAINE LUTHERAN HIGH SCHOOL,F55131,41,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
N500953,GEORGE PARKER HIGH SCHOOL,F55105,13,WI,27500,"Janesville-Beloit, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N500955,JOSEPH A CRAIG HIGH SCHOOL,F55105,13,WI,27500,"Janesville-Beloit, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N500965,JEFFERSON HIGH SCHOOL,F55055,32,WI,48020,"Watertown-Fort Atkinson, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N500998,TREMPER HIGH SCHOOL,F55059,13,WI,28450,"Kenosha, WI",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501006,INDIAN TRAIL ACADEMY,F55059,13,WI,28450,"Kenosha, WI",176,"Chicago-Naperville, IL-IN-WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501007,SAINT JOSEPH HIGH SCHOOL,F55059,NA,WI,28450,"Kenosha, WI",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N501013,SHORELAND LUTHERAN HIGH SCHOOL,F55059,41,WI,28450,"Kenosha, WI",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
N501015,KEWASKUM HIGH SCHOOL,F55131,42,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501030,KIMBERLY HIGH SCHOOL,F55087,22,WI,11540,"Appleton, WI",118,"Appleton-Oshkosh-Neenah, WI",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
N501035,KOHLER SENIOR HIGH SCHOOL,F55117,23,WI,43100,"Sheboygan, WI",N,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N501040,AQUINAS HIGH SCHOOL,F55063,13,WI,29100,"La Crosse-Onalaska, WI-MN",317,"La Crosse-Onalaska-Sparta, WI-MN",0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0
N501045,CENTRAL HIGH SCHOOL,F55063,13,WI,29100,"La Crosse-Onalaska, WI-MN",317,"La Crosse-Onalaska-Sparta, WI-MN",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N501050,LOGAN HIGH SCHOOL,F55063,13,WI,29100,"La Crosse-Onalaska, WI-MN",317,"La Crosse-Onalaska-Sparta, WI-MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N501065,BADGER HIGH SCHOOL,F55127,32,WI,48580,"Whitewater-Elkhorn, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
N501075,LAKE MILLS HIGH SCHOOL,F55055,32,WI,48020,"Watertown-Fort Atkinson, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501080,LANCASTER SENIOR HIGH SCHOOL,F55043,42,WI,38420,"Platteville, WI",N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N501104,LITTLE CHUTE CAREER PATHWAYS ACADEMY,F55087,22,WI,11540,"Appleton, WI",118,"Appleton-Oshkosh-Neenah, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N501115,LODI SENIOR HIGH SCHOOL,F55021,42,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N501150,MADISON EAST HIGH SCHOOL,F55025,11,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
N501155,EDGEWOOD HIGH SCHOOL,F55025,11,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
N501157,JAMES MADISON MEMORIAL HIGH SCHOOL,F55025,11,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
N501160,MONONA GROVE HIGH SCHOOL,F55025,21,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
N501163,ROBERT M LAFOLLETTE HIGH SCHOOL,F55025,11,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N501165,WEST HIGH SCHOOL,F55025,11,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",1,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
N501185,LINCOLN HIGH SCHOOL,F55071,32,WI,31820,"Manitowoc, WI",N,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
N501188,RONCALLI HIGH SCHOOL,F55071,32,WI,31820,"Manitowoc, WI",N,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
N501230,MARSHFIELD HIGH SCHOOL,F55141,32,WI,49220,"Wisconsin Rapids-Marshfield, WI",554,"Wausau-Stevens Point-Wisconsin Rapids, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
N501250,MAYVILLE SENIOR HIGH SCHOOL,F55027,32,WI,13180,"Beaver Dam, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N501257,MCFARLAND HIGH SCHOOL,F55025,21,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N501270,MELROSE-MINDORO HIGH,F55053,42,WI,N,Non_CBSA,N,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501275,MENASHA SENIOR HIGH SCHOOL,F55139,22,WI,36780,"Oshkosh-Neenah, WI",118,"Appleton-Oshkosh-Neenah, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501280,ST MARY CENTRAL HIGH SCHOOL,F55139,22,WI,36780,"Oshkosh-Neenah, WI",118,"Appleton-Oshkosh-Neenah, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N501285,MENOMONEE FALLS HIGH SCHOOL,F55133,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N501300,MENOMONIE SENIOR HIGH SCHOOL,F55033,32,WI,32860,"Menomonie, WI",232,"Eau Claire-Menomonie, WI",1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0
N501320,MIDDLETON HIGH SCHOOL,F55025,21,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0
N501330,MILTON HIGH SCHOOL,F55105,23,WI,27500,"Janesville-Beloit, WI",357,"Madison-Janesville-Beloit, WI",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501350,DIVINE SAVIOR HOLY ANGELS HIGH SCHOOL,F55079,NA,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N501359,GREENFIELD HIGH SCHOOL,F55079,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N501370,MARQUETTE UNIVERSITY HIGH SCHOOL,F55079,11,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",4,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
N501395,MILWAUKEE LUTHERAN HIGH SCHOOL,F55079,NA,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N501400,NICOLET HIGH SCHOOL,F55079,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
N501420,PIUS XI CATHOLIC HIGH SCHOOL,F55079,11,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N501430,RIVERSIDE HIGH SCHOOL,F55079,11,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
N501505,WHITEFISH BAY HIGH SCHOOL,F55079,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
N501510,WISCONSIN LUTHERAN HIGH SCHOOL,F55079,11,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501535,MISHICOT HIGH SCHOOL,F55071,42,WI,31820,"Manitowoc, WI",N,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N501545,MONROE HIGH SCHOOL,F55045,32,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
N501585,MOUNT HOREB HIGH SCHOOL,F55025,31,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N501590,MUKWONAGO HIGH SCHOOL,F55133,31,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0
N501607,MUSKEGO HIGH SCHOOL,F55133,41,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,1,0,1,0
N501631,EISENHOWER HIGH SCHOOL,F55133,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501635,NEW GLARUS HIGH SCHOOL,F55045,42,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N501655,NEW RICHMOND SENIOR HIGH SCHOOL,F55109,32,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,0
N501680,OCONOMOWOC HIGH SCHOOL,F55133,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
N501690,OCONTO FALLS HIGH SCHOOL,F55083,42,WI,24580,"Green Bay, WI",267,"Green Bay-Shawano, WI",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501700,ONALASKA HIGH SCHOOL,F55063,13,WI,29100,"La Crosse-Onalaska, WI-MN",317,"La Crosse-Onalaska-Sparta, WI-MN",0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0
N501702,LUTHER HIGH SCHOOL,F55063,13,WI,29100,"La Crosse-Onalaska, WI-MN",317,"La Crosse-Onalaska-Sparta, WI-MN",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
N501715,OREGON HIGH SCHOOL,F55025,31,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
N501725,OSCEOLA HIGH SCHOOL,F55095,42,WI,N,Non_CBSA,N,N,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
N501730,OSHKOSH WEST HIGH SCHOOL,F55139,13,WI,36780,"Oshkosh-Neenah, WI",118,"Appleton-Oshkosh-Neenah, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
N501750,PALMYRA-EAGLE HIGH SCHOOL,F55055,42,WI,48020,"Watertown-Fort Atkinson, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N501765,RIVER RIDGE HIGH SCHOOL,F55043,42,WI,38420,"Platteville, WI",N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N501780,PESHTIGO MIDDLE/HIGH,F55075,32,WI,31940,"Marinette, WI-MI",361,"Marinette-Iron Mountain, WI-MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N501785,PEWAUKEE HIGH SCHOOL,F55133,21,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501808,PITTSVILLE HIGH SCHOOL,F55141,43,WI,49220,"Wisconsin Rapids-Marshfield, WI",554,"Wausau-Stevens Point-Wisconsin Rapids, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N501820,PLATTEVILLE HIGH SCHOOL,F55043,32,WI,38420,"Platteville, WI",N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
N501822,LAKEVIEW TECHNOLOGY ACADEMY,F55059,22,WI,28450,"Kenosha, WI",176,"Chicago-Naperville, IL-IN-WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
N501825,PLUM CITY HIGH,F55093,43,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501830,PLYMOUTH COMPREHENSIVE HIGH SCHOOL,F55117,31,WI,43100,"Sheboygan, WI",N,N,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501835,PORTAGE HIGH SCHOOL,F55021,41,WI,31540,"Madison, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N501840,JOHN EDWARDS HIGH SCHOOL,F55141,32,WI,49220,"Wisconsin Rapids-Marshfield, WI",554,"Wausau-Stevens Point-Wisconsin Rapids, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501845,PORT WASHINGTON HIGH SCHOOL,F55089,31,WI,33340,"Milwaukee-Waukesha, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
N501875,PRAIRIE DU CHIEN SENIOR HIGH SCHOOL,F55023,33,WI,N,Non_CBSA,N,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
N501885,SAUK PRAIRIE HIGH SCHOOL,F55111,32,WI,12660,"Baraboo, WI",357,"Madison-Janesville-Beloit, WI",0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N501900,PRESCOTT HIGH SCHOOL,F55093,42,WI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N501910,PULASKI HIGH SCHOOL,F55009,42,WI,24580,"Green Bay, WI",267,"Green Bay-Shawano, WI",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
N501913,JEROME I CASE SENIOR HIGH SCHOOL,F55101,13,WI,39540,"Racine-Mount Pleasant, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N501915,LUTHERAN HIGH SCHOOL,F55101,13,WI,39540,"Racine-Mount Pleasant, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N501918,PRAIRIE SCHOOL INC,F55101,22,WI,39540,"Racine-Mount Pleasant, WI",376,"Milwaukee-Racine-Waukesha, WI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N501930,WILLIAM HORLICK HIGH SCHOOL,F55101,13,WI,39540,"Racine-Mount Pleasant, WI",376,"Milwaukee-Racine-Waukesha, WI",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
